net_type,province,city_name,area_name,area_code,msc_name,msc_id,sign_point_code,scp_vc_id,number_reply_code,remark,start_time
SCP,贵州,贵阳,贵阳,851,贵阳SCP8,13746854,23-255-245,613,黔移有限计划〔2011〕82号,,2016/11/9 9:26
SCP,贵州,贵阳,贵州全省,851,贵阳AS,13742087,23-251-235,617,贵州全省,,2016/11/9 9:26
SCP,辽宁,沈阳,全省,24,沈阳SCPAS1,13743023,6-250-61,2087,辽移计,,2016/11/9 9:26
SCP,上海,上海,上海,21,上海SCP12,13740171,11-255-146,297,移动计划发[2014]1299号,,2016/11/9 9:26
SCP,陕西,西安,陕西,29,西安SCP24,13742927,26-250-74,630,陕移〔2014〕489号,,2016/11/9 9:26
SCP,贵州,贵阳,贵州全省,851,贵阳BFSCP,13745851,23-255-230,614,黔移有限计划〔2011〕82号,,2016/11/9 9:26
SCP,浙江,杭州,全省,571,杭州VOLTEAS1,13741682,13-251-137,2640,浙移规2014（106）号,,2016/11/9 9:26
SCP,河北,石家庄,河北,311,石家庄SCP3,13743335,3-255-47,164,河北移动2012[1239],,2016/11/9 9:26
,贵州,贵阳,毕节、六盘水、兴义,851,贵阳SCP10,13749854,23-251-35,616,20160908,,2016/9/8 15:46
,贵州,贵阳,凯里、铜仁,851,贵阳SCP9,13748854,23-251-34,615,20160908,,2016/9/8 15:46
SCP,江西,南昌,江西,791,南昌SCP16,13448912,15-250-130,325,赣移计批[2012]210号,,2016/11/9 9:26
SCP,河北,石家庄,河北,311,石家庄SCP8,13740336,3-254-247,166,2013HE00082-01JHWY,,2016/11/9 9:26
SCP,河北,石家庄,河北,311,石家庄SCP10,13740334,3-254-250,168,2013HE00082-01JHWY,,2016/11/9 9:26
SCP,河北,石家庄,河北,311,石家庄SCP9,13740335,3-254-249,167,2013HE00082-01JHWY,,2016/11/9 9:26
SCP,河北,石家庄,河北,311,石家庄SCP11,13740333,3-254-251,169,2013HE00082-01JHWY,,2016/11/9 9:26
SCP,北京,北京,北京,10,北京GEIAS,13747107,1-248-4,843,多媒体会议及融合语音业务平台,,2016/11/9 9:26
SCP,山东,济南,全省,531,济南SCP16,13741530,10-254-34,1110,2013,,2016/11/9 9:26
SCP,云南,玉溪,云南,877,玉溪SCP2,13748888,24-251-57,581,2012年工程,,2016/11/9 9:26
SCP,辽宁,沈阳,全省,24,沈阳SCP50,13740985,6-255-245,239,辽移计,,2016/11/9 9:26
其他,河南,郑州,,371,郑州其他开机提醒平台1,13741380,16-255-153,,开机提醒平台,,2016/11/9 9:26
SCP,浙江,杭州,全省,571,杭州SCP19,13740687,13-254-223,859,浙移规2012（12）号,,2016/11/9 9:26
SCP,山东,济南,全省,531,济南SCP,13741538,10-249-20,382,无,,2016/11/9 9:26
SCP,湖南,长沙,全省,731,长沙SCP29,13746743,18-245-43,442,湖南移动计划函【2014】48号,,2016/11/9 9:26
SCP,湖南,长沙,全省,731,长沙SCP26,13743844,18-244-131,979,计划(2012)13号,,2016/11/9 9:26
SCP,湖南,长沙,全省,731,长沙SCP24,13743741,18-244-129,977,计划(2012)55号,,2016/11/9 9:26
SCP,湖南,长沙,全省,731,长沙SCP23,13743840,18-244-128,976,计划(2012)13号,,2016/11/9 9:26
SCP,江西,南昌,江西,791,南昌SB2,13449913,15-251-132,327,赣移计批[2011]143号,,2016/11/9 9:26
SCP,浙江,杭州,全省,571,杭州SCP15,13740678,13-254-194,858,浙移规2012（2）号,,2016/11/9 9:26
SCP,广东,惠州,惠州,752,惠州CTXAS3,13749265,19-249-252,723,,,2016/11/9 9:26
SCP,广东,佛山,佛山,757,佛山CTXAS3,13749268,19-249-222,726,,,2016/11/9 9:26
SCP,广东,广州,广州,20,广州CTXAS5,13749264,19-249-251,887,,,2016/11/9 9:26
SCP,广东,深圳,深圳,755,深圳CTXAS4,13749263,19-249-250,722,,,2016/11/9 9:26
SCP,广东,东莞,东莞,769,东莞CTXAS2,13749267,19-249-221,753,,,2016/11/9 9:26
SCP,广东,佛山,佛山,757,佛山CTXAS4,13749269,19-249-223,727,,,2016/11/9 9:26
SCP,广东,惠州,惠州,752,惠州CTXAS4,13749266,19-249-220,724,,,2016/11/9 9:26
SCP,广东,江门,江门,750,江门CTXAS3,13749270,19-249-225,485,,,2016/11/9 9:26
SCP,广东,深圳,深圳,755,深圳CTXAS3,13749262,19-249-249,721,,,2016/11/9 9:26
SCP,湖南,长沙,长沙,731,长沙SCPAS6,13740730,18-245-63,1440,湖南移动计划【2015】,,2016/11/9 9:26
SCP,湖南,长沙,湖南全省,731,长沙SCPAS1,13740731,18-245-54,445,湖南移动计划【2015】,,2016/11/9 9:26
SCP,湖南,长沙,长沙,731,长沙SCPAS2,13740840,18-245-65,448,湖南移动计划【2015】,,2016/11/9 9:26
SCP,湖南,长沙,长沙,731,长沙SCPAS3,13740736,18-245-60,449,湖南移动计划【2015】,,2016/11/9 9:26
SCP,湖南,长沙,长沙,731,长沙SCPAS4,13740847,18-245-58,450,湖南移动计划【2015】,,2016/11/9 9:26
SCP,湖南,长沙,长沙,731,长沙SCPAS5,13740733,18-245-68,457,湖南移动计划【2015】,,2016/11/9 9:26
SCP,浙江,杭州,全省,571,杭州VOLTEAS02,13741585,13-251-138,2641,浙移规2015（16）号,,2016/11/9 9:26
SCP,浙江,杭州,全省,571,杭州SCP23,13742673,13-251-111,2643,浙移规2015（69）号,,2016/11/9 9:26
SCP,湖南,长沙,全省,731,长沙SCP25,13743843,18-244-130,978,计划(2012)13号,,2016/11/9 9:26
SCP,福建,福州,福建,591,福州SCP5,13746500,14-255-46,359,闽移发[2012]113,,2016/11/9 9:26
SCP,福建,福州,福建,591,福州SCP6,13746502,14-255-60,360,闽移发[2012]113,,2016/11/9 9:26
SCP,甘肃,兰州,兰州,931,兰州SCP11,13742935,27-254-222,652,甘移批复〔2014〕302号,,2016/11/9 9:26
SCP,山西,太原,山西,351,TYSCP15,15748341,4-251-159,211,SX,,2016/11/9 9:26
SCP,山西,太原,山西,351,TYSCP16,15748342,4-251-167,212,SX,,2016/11/9 9:26
SCP,山西,太原,山西,351,TYSCPAS2,15748345,4-251-191,215,山西,,2016/11/9 9:26
其他,山西,太原,山西,351,TYVCRZ1,,4-251-135,,SX,,2016/11/9 9:26
SCP,山西,太原,山西,351,TYSCP17,15748343,4-251-175,213,SX,,2016/11/9 9:26
SCP,山西,太原,山西,351,TYSCP18,15748344,4-251-183,214,SX,,2016/11/9 9:26
SCP,山西,太原,山西,351,TYSCPAS1,15748346,4-251-1994-251-190,216,山西,,2016/11/9 9:26
SCP,山西,太原,山西,351,TYSCPAS1,15748351,4-251-1994-251-190,216,山西,,2016/11/9 9:26
SCP,山西,太原,山西,351,TYSCP21,15748340,4-251-151,217,SX,,2016/11/9 9:26
SCP,西藏,拉萨,西藏智能网,891,拉萨容灾SCP,13749898,25-255-166,202,20120929,,2016/11/9 9:26
SCP,江苏,无锡,苏南,510,无锡SCP50,13747516,9-255-139,1060,江苏移动〔2012〕272号,,2016/11/9 9:26
SCP,甘肃,兰州,兰州,931,兰州SCP12,13742936,27-254-223,653,甘移批复〔2014〕302号,,2016/11/9 9:26
SCP,辽宁,沈阳,全省,24,沈阳SCP21,13742416,6-250-35,240,全省,,2016/11/9 9:26
SCP,重庆,重庆,重庆,23,重庆SCP11,13744839,22-251-213,580,重庆智能网十期扩容,,2016/11/9 9:26
SCP,重庆,重庆,重庆,23,重庆SCP10,13744838,22-251-212,576,重庆智能网十期扩容工程,,2016/11/9 9:26
其他,湖北,武汉,全省,27,武汉YDGJ1,13743716,17-255-18217-255-192,,鄂移发【】号,,2016/11/9 9:26
其他,湖北,武汉,全省,27,武汉YDGJ1,13743717,17-255-18217-255-192,,鄂移发【】号,,2016/11/9 9:26
其他,湖北,武汉,武汉,27,武汉YDGJ2,13900722,17-255-200,,鄂移[2013]5号,,2016/11/9 9:26
SCP,江西,南昌,江西,791,南昌SCP17,13448913,15-250-131,326,赣移计批[2014]299号,,2016/11/9 9:26
VC,云南,玉溪,云南全省,877,玉溪VC3,13747873,24-251-126,582,2014年智能网工程,,2016/11/9 9:26
SCP,湖北,武汉,湖北,27,武汉SCP14,13742721,17-251-180,439,鄂移发[2013]920号,,2016/11/9 9:26
SCP,湖北,武汉,湖北,27,武汉SCP15,13743714,17-251-181,440,鄂移发[2013]920号,,2016/11/9 9:26
SCP,青海,西宁,全省,971,西宁SCCAS2BZX,13743975,28-255-12,667,全省,,2016/11/9 9:26
SCP,青海,西宁,全省,971,西宁SCCAS1BZX,13743974,28-255-11,666,全省,,2016/11/9 9:26
SCP,浙江,杭州,全省,571,杭州VOLTEAS03,13742650,13-251-140,2642,浙移规2015（16）号,,2016/11/9 9:26
SCP,山东,济南,全省,531,济南SCP14,13746644,10-248-223,1111,0,,2016/11/9 9:26
SCP,山东,济南,全省,531,济南SCP15,13746645,10-248-231,1112,0,,2016/11/9 9:26
IP,天津,天津,天津,22,天津IP4,,2-255-35,,津移计划批[2012]264号,,2016/11/9 9:26
SCP,四川,成都,四川,28,成都SICP02,13444536,22-255-237,554,川移计批（2014）12号,,2016/11/9 9:26
SCP,四川,成都,四川,28,成都SICP01,13444535,22-255-236,553,川移计批（2014）12号,,2016/11/9 9:26
SCP,四川,成都,四川,28,成都CCP01,13444537,22-255-238,555,川移计批（2014）12号,,2016/11/9 9:26
SCP,贵州,贵阳,贵州全省,851,贵阳GSCP,13742088,23-251-234,618,黔移有限计通【2013】87,,2016/11/9 9:26
其他,重庆,重庆,重庆,23,重庆SCPRZ2,,22-251-214,,重庆智能网VPMN十一期,,2016/11/9 9:26
SCP,广西,南宁,全省,771,南宁SCCAS1,13748777,20-255-122,519,GX-001-150206-1-00063,,2016/11/9 9:26
SCP,广西,南宁,全省,771,南宁SCCAS2,13748778,20-255-123,520,GX-001-150206-1-00063,,2016/11/9 9:26
SCP,辽宁,沈阳,沈阳,24,沈阳SCP12,13741403,6-255-36,236,沈阳,,2016/11/9 9:26
SCP,辽宁,沈阳,沈阳,24,沈阳SCP42,13741409,6-255-38,238,沈阳,,2016/11/9 9:26
SCP,辽宁,沈阳,沈阳,24,沈阳SCP13,13741408,6-255-37,237,沈阳,,2016/11/9 9:26
IP,重庆,重庆,重庆,23,重庆DLIPBAK,,22-246-244,,重庆,,2016/11/9 9:26
SCP,江苏,无锡,全省,510,无锡SCP49,13745519,9-249-52,874,全省,,2016/11/9 9:26
SCP,江苏,南京,全省,25,南京SCP21,13747524,9-249-51,871,苏移批(2013)549号,,2016/11/9 9:26
SCP,江苏,无锡,全省,510,无锡SCP26,13747525,9-248-65,901,苏移批(2013)549号,,2016/11/9 9:26
SCP,江苏,无锡,全省,510,无锡SCP27,13747623,9-248-66,902,苏移批(2013)549号,,2016/11/9 9:26
SCP,江苏,无锡,全省,510,无锡SCP22,13747527,9-249-50,872,苏移批(2013)549号,,2016/11/9 9:26
SCP,江苏,南京,全省,25,南京SCP48,13745615,9-249-146,878,苏移批(2013)549号,,2016/11/9 9:26
SCP,江苏,无锡,全省,510,无锡SCP56,13746612,9-254-18,1066,苏移批(2013)549号,,2016/11/9 9:26
SCP,江苏,南京,全省,25,南京SCP53,13746615,9-254-92,1063,苏移批(2013)549号,,2016/11/9 9:26
SCP,江苏,无锡,全省,510,无锡SCP54,13745622,9-254-108,1064,苏移批(2013)549号,,2016/11/9 9:26
其他,北京,北京,北京,10,北京WLANAS2,13747133,1-254-171,,工建【2013】36,,2016/11/9 9:26
其他,北京,北京,北京,10,北京WLANAS1,13747132,1-254-170,,工建【2013】36,,2016/11/9 9:26
SCP,海南,海口,海南本地网,898,海口SICP03,13743765,21-254-71,531,海南本地网,,2016/11/9 9:26
SCP,山西,太原,山西,351,TYSCP22,15748350,4-251-127,220,SX,,2016/11/9 9:26
SCP,青海,西宁,全省,971,西宁SCOM1,13742977,28-255-84,665,全省,,2016/11/9 9:26
IP,内蒙古,呼和浩特,全区,471,呼和浩特IP3,13745479,5-251-76,,内移有限计[2012]165号,,2016/11/9 9:26
SCP,山东,济南,全省,531,JNSCP12,13741537,10-249-19,392,无,,2016/11/9 9:26
SCP,山东,青岛,全省,532,QDSCP6,13741539,10-249-21,389,无,,2016/11/9 9:26
SCP,海南,海口,海南本地网,898,海口SICP02,13742765,21-254-70,530,海口本地网,,2016/11/9 9:26
SCP,海南,海口,海南本地网,898,海口SICP01,13741765,21-254-69,529,海南智能网8期工程,,2016/11/9 9:26
,吉林,长春,白山、白城、辽源、延吉,431,长春SCP18,13740430,7-255-637-255-65,2000,20160908,,2016/9/8 15:46
,吉林,长春,白山、白城、辽源、延吉,431,长春SCP18,13740432,7-255-637-255-65,2000,20160908,,2016/9/8 15:46
,吉林,长春,白山、白城、辽源、延吉,431,长春SCP19,13740431,7-255-64,2001,20160908,,2016/9/8 15:46
SCP,四川,成都,四川,28,成都SCP40,13746903,22-248-108,556,川移计批（2014）13号,,2016/11/9 9:26
SCP,四川,成都,四川,28,成都SCP41,13746904,22-248-11022-254-231,557,川移计批（2014）13号,,2016/11/9 9:26
SCP,四川,成都,四川,28,成都SCP41,13743804,22-248-11022-254-231,557,川移计批（2014）13号,,2016/11/9 9:26
SCP,河南,郑州,全省,371,郑州SCP4,13741377,16-255-20,468,豫移文 2011 1184号,,2016/11/9 9:26
IP,宁夏,银川,宁夏全区,951,银川IP,13740951,29-255-46,,宁夏全区,,2016/11/9 9:26
SCP,河北,石家庄,河北,311,石家庄SICP1,13740337,3-254-236,165,201102GS0035-02Y-CP010,,2016/11/9 9:26
其他,湖北,武汉,全省,27,武汉KJTX1,13745712,17-255-113,,鄂移发【】号,,2016/11/9 9:26
SCP,广东,广州,广州,20,广州CTXAS6,13740254,19-242-69,488,粤移规技[2012]585号,,2016/11/9 9:26
SCP,广东,东莞,东莞,769,东莞CTXAS3,13740257,19-242-70,481,粤移规技[2012]585号,,2016/11/9 9:26
SCP,广东,江门,江门,750,江门CTXAS5,13740263,19-242-77,484,粤移规技[2012]585号,,2016/11/9 9:26
SCP,广东,惠州,惠州,752,惠州CTXAS5,13740258,19-242-71,734,粤移规技[2012]585号,,2016/11/9 9:26
SCP,广东,佛山,佛山,757,佛山CTXAS5,13740260,19-242-74,733,粤移规技[2012]585号,,2016/11/9 9:26
SCP,广东,惠州,惠州,752,惠州CTXAS6,13740259,19-242-73,737,粤移规技[2012]585号,,2016/11/9 9:26
SCP,江苏,南京,南京,25,南京SCP51,13745627,9-254-146,1061,南京,,2016/11/9 9:26
SCP,江苏,南京,盐城,25,南京SCPAS03,13747523,9-254-170,1062,盐城,,2016/11/9 9:26
SCP,江苏,无锡,无锡,510,无锡SCP55,13747526,9-254-140,1065,苏移批〔2013〕549号,,2016/11/9 9:26
SCP,江苏,无锡,无锡,510,无锡SCP57,13747528,9-254-172,1067,苏移批〔2013〕549号,,2016/11/9 9:26
SCP,江苏,南京,苏北SCOM,25,南京SCP58,13747529,9-254-101,1068,苏移批〔2013〕548号,,2016/11/9 9:26
SCP,江苏,无锡,苏南SCOM,510,无锡SCP59,13747610,9-254-109,1069,苏移批〔2013〕549号,,2016/11/9 9:26
SCP,辽宁,沈阳,沈阳,24,沈阳SCP15,13741406,6-255-39,2080,辽移计,,2016/11/9 9:26
SCP,辽宁,沈阳,沈阳,24,沈阳SCP18,13742412,6-251-38,2083,辽移计,,2016/11/9 9:26
SCP,辽宁,沈阳,沈阳,24,沈阳SCP16,13740410,6-254-37,2081,辽移计,,2016/11/9 9:26
SCP,辽宁,沈阳,沈阳,24,沈阳SCP19,13742413,6-251-39,2084,辽移计,,2016/11/9 9:26
SCP,辽宁,沈阳,沈阳,24,沈阳SCP17,13742409,6-254-38,2082,辽移计,,2016/11/9 9:26
SCP,辽宁,沈阳,沈阳,24,沈阳SCP20,13742414,6-250-33,2085,辽移计,,2016/11/9 9:26
SCP,江西,南昌,江西,791,南昌SCPAS01,13449926,15-250-58,328,省内批复,,2016/11/9 9:26
SCP,江西,南昌,江西,791,南昌SCPAS02,13449927,15-250-59,329,省内批复,,2016/11/9 9:26
SCP,福建,福州,福建,591,福州SCP20,13746593,14-251-126,346,闽移发[2012]307号,,2016/11/9 9:26
IP,福建,福州,福建,591,福州IP2,13746594,14-251-129,,闽移发[2012]307号,,2016/11/9 9:26
SCP,福建,福州,福建,591,福州SCP7,13746591,14-251-124,341,闽移发[2012]307号,,2016/11/9 9:26
SCP,福建,福州,福建,591,福州SCPAS1BHW,13746592,14-251-125,342,福建,,2016/11/9 9:26
SCP,湖南,长沙,全省,731,长沙SCP28,13748840,18-244-244,447,计划(2012)70号,,2016/11/9 9:26
SCP,湖南,长沙,全省,731,长沙SCP27,13748740,18-244-243,446,计划(2012)70号,,2016/11/9 9:26
SCP,辽宁,沈阳,沈阳,24,沈阳SCP41,13742415,6-250-34,2086,辽移计,,2016/11/9 9:26
SCP,重庆,重庆,重庆,23,重庆SCP14,13741832,22-251-164,565,重庆移动工建电[2014],,2016/11/9 9:26
SCP,重庆,重庆,重庆,23,重庆SCP13,13741831,22-251-16322-251-165,564,重庆移动工建电[2014],,2016/11/9 9:26
SCP,重庆,重庆,重庆,23,重庆SCP13,13740832,22-251-16322-251-165,564,重庆移动工建电[2014],,2016/11/9 9:26
SCP,四川,成都,成都,28,成都SCP39,13746829,22-248-107,999,川移计批〔2012〕112号,,2016/11/9 9:26
SCP,河南,郑州,全省,371,郑州SCP5,13741378,16-255-21,467,豫移文 2011 1184号,,2016/11/9 9:26
SCP,江苏,无锡,苏州,510,无锡SCP41,13746613,9-255-116,370,苏州,,2016/11/9 9:26
SCP,江苏,南京,盐城,25,南京SCP45,13745511,9-255-125,366,盐城,,2016/11/9 9:26
SCP,江苏,南京,宿迁,25,南京SCP43,13741149,9-255-121,362,宿迁,,2016/11/9 9:26
SCP,江苏,南京,扬州,25,南京SCP47,13744513,9-255-132,904,扬州,,2016/11/9 9:26
SCP,江苏,南京,徐州,25,南京SCP44,13745518,9-255-124,364,徐州,,2016/11/9 9:26
SCP,江苏,南京,泰州,25,南京SCP46,13746616,9-255-130,371,泰州,,2016/11/9 9:26
SCP,江苏,无锡,苏南,510,无锡SCP05DR,13747515,9-255-138,905,江苏移动〔2012〕272号,,2016/11/9 9:26
SCP,吉林,长春,全省,431,长春SCPAS01,13740445,7-255-66,2003,总部批文,,2016/11/9 9:26
SCP,吉林,长春,全省,431,长春SCPAS02,13740446,7-255-67,2004,总部批文,,2016/11/9 9:26
其他,黑龙江,哈尔滨,全省,451,哈尔滨SCCAS1BHW,13744361,8-255-1,,全省,,2016/11/9 9:26
其他,黑龙江,哈尔滨,全省,451,哈尔滨SCCAS2BHW,13744363,8-255-3,,全省,,2016/11/9 9:26
SCP,安徽,合肥,全省,551,HFvoltetas1BHW,13740963,12-254-108,1300,123,,2016/11/9 9:26
SCP,安徽,合肥,全省,551,HFvoltetas2BHW,13740964,12-254-110,1301,123,,2016/11/9 9:26
SCP,四川,成都,成都,28,成都SCP37,13746824,22-248-197,997,川移计批（2012）112号,,2016/11/9 9:26
SCP,四川,成都,成都,28,成都SCP38,13746825,22-248-198,998,川移计批（2012）112号,,2016/11/9 9:26
SCP,甘肃,兰州,兰州,931,兰州SCP9,13742931,27-254-163,649,12-Aug,,2016/11/9 9:26
SCP,上海,上海,全省,21,上海SCCAS1BHW,13740161,11-255-50,298,移动计划发[2014]1961号,,2016/11/9 9:26
SCP,上海,上海,全省,21,上海SCCAS3BHW,13740165,11-255-72,300,移动计划发[2014]1961号,,2016/11/9 9:26
SCP,上海,上海,全省,21,上海SCCAS2BHW,13740163,11-255-52,299,移动计划发[2014]1961号,,2016/11/9 9:26
SCP,广东,广州,广州,20,广州SCP36(OCG),13742234,19-242-33,729,粤移规技[2012]265号,,2016/11/9 9:26
SCP,广东,汕头,汕头,754,汕头SCP12(OMM),13748257,19-242-44,725,粤移规技[2012]265号,,2016/11/9 9:26
SCP,广东,广州,广州,20,广州SCP37(OCG),13742235,19-242-34,730,粤移规技[2012]265号,,2016/11/9 9:26
SCP,广东,东莞,东莞,769,东莞SCP22(OCG),13748254,19-242-39,751,粤移规技[2012]265号,,2016/11/9 9:26
SCP,广东,广州,广州,20,广州CTXAS7,13740265,19-242-76,498,广州,,2016/11/9 9:26
SCP,广东,广州,广州,20,广州SCP38(OCG),13742236,19-242-35,731,粤移规技[2012]265号,,2016/11/9 9:26
SCP,广东,东莞,东莞,769,东莞SCP21(OCG),13748253,19-242-38,750,粤移规技[2012]265号,,2016/11/9 9:26
SCP,广东,惠州,惠州,752,惠州SCP8(OCG),13748256,19-242-43,760,粤移规技[2012]265号,,2016/11/9 9:26
其他,江苏,南京,苏北,25,南京MMTAS10,13444293,9-250-19,,苏批(2014)642号,,2016/11/9 9:26
其他,江苏,无锡,苏南,510,无锡MMTAS1,13444300,9-249-1,,苏批(2014)642号,,2016/11/9 9:26
SCP,江苏,南京,苏北,25,南京SCPAS01,13748144,9-248-38,1074,苏批(2015)11号,,2016/11/9 9:26
其他,江苏,无锡,苏南,510,无锡MMTAS2,,9-249-3,,苏批(2014)642号,,2016/11/9 9:26
其他,江苏,南京,苏北,25,南京MMTAS11,,9-250-21,,苏批(2014)642号,,2016/11/9 9:26
其他,湖北,武汉,全省,27,武汉JHYWJC1,13740714,17-255-50,,鄂移发【】号,,2016/11/9 9:26
SCP,北京,北京,全国,10,北京SCP-400业务2,13749107,1-249-6,844,计联[2012]59号13747105,,2016/11/9 9:26
SCP,广东,深圳,深圳,755,深圳SCP29(OMM),13748251,19-242-36,739,粤移规技[2012]265号,,2016/11/9 9:26
SCP,广东,佛山,佛山,757,佛山SCP12(OMM),13742237,19-242-41,483,粤移规技[2012]265号,,2016/11/9 9:26
SCP,广东,江门,江门,750,江门SCP15(OCG),13748255,19-242-42,496,粤移规技[2012]265号,,2016/11/9 9:26
SCP,青海,西宁,全省,971,西宁SCP1,13900973,28-255-2928-255-37,661,全省,,2016/11/9 9:26
SCP,青海,西宁,全省,971,西宁SCP1,13440978,28-255-2928-255-37,661,全省,,2016/11/9 9:26
SCP,山东,济南,全省军区20万用户,531,济南SCP17,13741540,10-254-35,381,无,,2016/11/9 9:26
SCP,山东,济南,全省军区20万用户,531,济南SCP90,13741542,10-254-42,384,无,,2016/11/9 9:26
SCP,广东,江门,江门,750,江门CTXAS4,13740261,19-242-75,735,粤移规技[2012]585号,,2016/11/9 9:26
其他,北京,北京,,10,北京HLRAS1,13747103,1-249-3,,中移计【2012】10,,2016/11/9 9:26
其他,北京,北京,,10,北京HLRAS2,13747104,1-249-4,,中移计【2012】10,,2016/11/9 9:26
SCP,四川,成都,四川,28,成都SCP35,13746820,22-248-230,995,川移司[2012]9号,,2016/11/9 9:26
SCP,四川,成都,四川,28,成都SCP36,13746821,22-248-231,996,川移司[2012]9号,,2016/11/9 9:26
SCP,安徽,合肥,全省,551,合肥SCP25,13740968,12-254-167,414,123,,2016/11/9 9:26
其他,福建,厦门,福州,592,厦门VOLTETAS2BHW,13746690,14-244-237,,福州,,2016/11/9 9:26
其他,福建,厦门,福州,592,厦门SCCAS2BHW,13746691,14-244-238,,闽移发[2016]100号,,2016/11/9 9:26
SCP,河北,石家庄,河北,311,石家庄SCP7,13746335,3-254-215,178,河北移动2011[1418],,2016/11/9 9:26
SCP,天津,天津,GSM/TD,22,天津CTXAS2,13742218,2-255-129,128,GSM/TD,,2016/11/9 9:26
其他,宁夏,银川,,951,银川SCCAS2BHW,13745956,29-255-188,,宁移批【2015】4号,,2016/11/9 9:26
其他,宁夏,银川,,951,银川SCCAS1BHW,13745954,29-255-186,,宁移批【2015】4号,,2016/11/9 9:26
其他,宁夏,银川,,951,银川VOLTETAS1BHW,13745953,29-255-185,,宁移批【2015】4号,,2016/11/9 9:26
其他,宁夏,银川,,951,银川VOLTETAS2BHW,13745955,29-255-187,,宁移批【2015】4号,,2016/11/9 9:26
,山东,济南,济南、临沂、枣庄、淄博、莱芜、泰安、济宁,531,济南SCPAS53BHW,13741545,10-247-33,1115,20160908,,2016/9/8 15:46
,山东,济南,济南、临沂、枣庄、淄博、莱芜、泰安、济宁,531,济南SCPAS56BHW,13741548,10-247-57,1118,20160908,,2016/9/8 15:46
,山东,济南,济南、临沂、枣庄、淄博、莱芜、泰安、济宁,531,济南SCPAS51BHW,13741543,10-247-1710-247-105,1113,20160908,,2016/9/8 15:46
,山东,济南,济南、临沂、枣庄、淄博、莱芜、泰安、济宁,531,济南SCPAS51BHW,13741549,10-247-1710-247-105,1113,20160908,,2016/9/8 15:46
,山东,济南,济南、临沂、枣庄、淄博、莱芜、泰安、济宁,531,济南SCPAS52BHW,13741544,10-247-25,1114,20160908,,2016/9/8 15:46
,山东,济南,济南、临沂、枣庄、淄博、莱芜、泰安、济宁,531,济南SCPAS54BHW,13741546,10-247-41,1116,20160908,,2016/9/8 15:46
,山东,济南,济南、临沂、枣庄、淄博、莱芜、泰安、济宁,531,济南SCPAS55BHW,13741547,10-247-49,1117,20160908,,2016/9/8 15:46
SCP,安徽,合肥,全省,551,HFvoltetas3BHW,13741962,12-254-111,1302,123,,2016/11/9 9:26
SCP,安徽,合肥,全省,551,HFvoltetas5BHW,13741964,12-254-114,1304,123,,2016/11/9 9:26
SCP,安徽,合肥,全省,551,HFvoltetas4BHW,13741963,12-254-112,1303,123,,2016/11/9 9:26
SCP,内蒙古,呼和浩特,内蒙古,471,呼和浩特VOLTETAS03BZX,13746046,5-251-126,197,采购通 [2015] 425 号,,2016/11/9 9:26
SCP,内蒙古,呼和浩特,内蒙古,471,呼和浩特VOLTETAS04BZX,13746047,5-251-127,198,采购通 [2015] 425 号,,2016/11/9 9:26
SCP,内蒙古,呼和浩特,内蒙古,471,呼和浩特VOLTETAS01BHW,13746048,5-251-115,199,内移有限计〔2015〕44号,,2016/11/9 9:26
SCP,内蒙古,呼和浩特,内蒙古,471,呼和浩特VOLTETAS02BHW,13746049,5-251-116,200,内移有限计〔2015〕44号,,2016/11/9 9:26
SCP,山西,太原,全省,351,TYVOLTETAS1BAL,15741354,4-251-138,,SX,,2016/11/9 9:26
SCP,山西,太原,全省,351,TYVOLTETAS3BAL,15741357,4-251-154,,SX,,2016/11/9 9:26
SCP,山西,太原,全省,351,TYVOLTETAS2BAL,15741356,4-251-146,,SX,,2016/11/9 9:26
其他,江苏,无锡,苏南,510,无锡SCCAS1BHW,13444301,9-249-2,,苏批(2014)642号,,2016/11/9 9:26
其他,江苏,无锡,苏南,510,无锡SCCAS2BHW,,9-249-4,,苏批(2014)642号,,2016/11/9 9:26
其他,江苏,南京,苏北,25,南京SCCAS10BHW,13444294,9-250-20,,苏批(2014)642号,,2016/11/9 9:26
其他,江苏,南京,苏北,25,南京SCCAS11BHW,,9-250-22,,苏批(2014)642号,,2016/11/9 9:26
SCP,青海,西宁,全省,971,西宁SCPAS1BHW,13440976,28-255-15,668,全省,,2016/11/9 9:26
,云南,玉溪,云南VoLTE TAS,877,玉溪SCCAS1BHW,13741874,24-251-136,585,20160908,,2016/9/8 15:46
其他,山东,济南,全省,531,济南SCOM1,13744536,10-255-65,,0,,2016/11/9 9:26
其他,山东,济南,全省,531,济南SCOM99,13744537,10-255-66,,0,,2016/11/9 9:26
其他,海南,海口,海南,898,海口SCCAS3BZX,13744750,21-249-37,,省内批复,,2016/11/9 9:26
其他,海南,海口,海南,898,海口SCCAS4BZX,13744750,21-248-37,,省内批复,,2016/11/9 9:26
SCP,山西,太原,全省,351,TYVOLTETAS5BHW,15742353,4-251-82,,SX,,2016/11/9 9:26
SCP,山西,太原,全省,351,TYVOLTETAS4BHW,15742352,4-251-81,,SX,,2016/11/9 9:26
其他,宁夏,银川,,951,银川VOLTETAS3BZX,13745958,29-255-127,,宁移计会议纪要[2015]26号,,2016/11/9 9:26
